#-------------------------------------------------------------------------------
#
#
#           ********************************************************
#           *                                                      *
#           *    Full-Potential Multiple Scattering Theory Based   *
#           *                                                      *
#           *  Ab Initio Electronic Structure Calculation Package  *
#           *                                                      *
#           ********************************************************
#
#
#   username                 : ywg
#   system name              : dxcgpu02.psc.edu
#   code compiled            : Tuesday, May 16 2017 22:25:28
#-------------------------------------------------------------------------------
# Potential Type          : Full-Potential
# Green function    : Integration along real energy axis for single scattering
#                     Integration along complex energy contour for multiple scattering
# Single Site Solver: Full-Potential
#                     Regular solution is calculated using truncated potential
#                     S and C are calculated using bounding sphere method
# MST Method        : LSMS
# Spin Parameter    : Non-Collinear -  3
# Number of Atoms         :      1
# Bravais Lattice Vector  :
#         2.65000000   2.65000000  -2.65000000
#         2.65000000  -2.65000000   2.65000000
#        -2.65000000   2.65000000   2.65000000
# Energy Offset           :   -2522
# Column Legend :    31
#         1. Type
#         2. Index
#         3. Position-X
#         4. Position-Y
#         5. Position-Z
#         6. Force-X
#         7. Force-Y
#         8. Force-Z
#         9. EvecIn-X
#        10. EvecIn-Y
#        11. EvecIn-Z
#        12. EvecOut-X
#        13. EvecOut-Y
#        14. EvecOut-Z
#        15. Bcon-X
#        16. Bcon-Y
#        17. Bcon-Z
#        18. Volume - MT
#        19. Volume - VP
#        20. LIZ Size
#        21. Energy
#        22. Exc_energy
#        23. Pressure
#        24. Charge-MT
#        25. Charge-VP
#        26. Moment-MT
#        27. Moment-VP
#        28. RMS-Charge
#        29. RMS-Potential
#        30. RMS-Evec
#        31. RMS-Bcon
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Type  Indx      X          Y          Z       Force-X    Force-Y    Force-Z    EvecIn-X   EvecIn-Y   EvecIn-Z  EvecOut-X  EvecOut-Y  EvecOut-Z    Bcon-X     Bcon-Y     Bcon-Z     Vol-MT     Vol-VP   LIZ  Energy           Exch_energy      Pressure      Charge-MT  Charge-VP   Moment-MT  Moment-VP RMS-Rho   RMS-Pot  RMS-Evec  RMS-Bcon 
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# ****************************************************
# SCF Iteration:    2
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000  -0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000  -0.000000   0.000000  50.631189  74.438500  112 -0.143348023E+01   0.082567 -0.191974904E+02  24.112021  24.112020   1.671473   1.613511  0.54E-02  0.41E-01  0.16E-13  0.16E-13
# ****************************************************
# SCF Iteration:    2
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000  -0.000000   0.000000  50.631189  74.438500  112 -0.117822441E+01   0.101500 -0.130495782E+02  24.488552  24.488551   1.517852   1.437201  0.38E-02  0.29E-01  0.16E-15  0.16E-15
# ****************************************************
# SCF Iteration:    5
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000   0.000000   0.000000  50.631189  74.438500   88 -0.848346498E+00   0.150324 -0.241422159E+00  24.986439  24.986438   2.187016   2.161481  0.19E-03  0.40E-03  0.27E-15  0.33E-15
# ****************************************************
# SCF Iteration:   10
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000   0.000000   0.000000  50.631189  74.438500   88 -0.848047920E+00   0.158732 -0.867619469E-01  24.989396  24.989396   2.213722   2.188329  0.47E-05  0.11E-03  0.37E-15  0.37E-15
# ****************************************************
# SCF Iteration:   15
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000   0.000000   0.000000  50.631189  74.438500   88 -0.848034694E+00   0.158727 -0.112067360E+00  24.989023  24.989023   2.215295   2.189717  0.62E-05  0.99E-05  0.33E-15  0.33E-15
# ****************************************************
# SCF Iteration:   20
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000   0.000000   0.000000  50.631189  74.438500   88 -0.848029424E+00   0.158780 -0.113719046E+00  24.989018  24.989017   2.216119   2.190506  0.47E-06  0.19E-05  0.33E-15  0.33E-15
# ****************************************************
# SCF Iteration:   25
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000   0.000000   0.000000  50.631189  74.438500   88 -0.848028852E+00   0.158780 -0.114153957E+00  24.989017  24.989016   2.216207   2.190594  0.33E-07  0.39E-07  0.33E-15  0.33E-15
# ****************************************************
# SCF Iteration:   30
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000   0.000000   0.000000  50.631189  74.438500   88 -0.848028835E+00   0.158780 -0.114152234E+00  24.989017  24.989016   2.216208   2.190595  0.12E-08  0.30E-07  0.27E-15  0.33E-15
# ****************************************************
# SCF Iteration:   35
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000   0.000000   0.000000  50.631189  74.438500   88 -0.848028869E+00   0.158780 -0.114151763E+00  24.989017  24.989016   2.216208   2.190595  0.16E-09  0.27E-07  0.27E-15  0.33E-15
# ****************************************************
# SCF Iteration:   39
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.577350   0.577350   0.577350   0.577350   0.577350   0.577350  -0.000000   0.000000   0.000000  50.631189  74.438500   88 -0.848029117E+00   0.158780 -0.114143533E+00  24.989017  24.989016   2.216209   2.190597  0.39E-09  0.72E-08  0.22E-15  0.37E-15
